pos	cM
9933059	12.438437
9934336	12.438437
9935067	12.642411
9936071	13.100679
9936324	13.177823
9936423	13.179337
9936698	13.182090
9936998	13.182221
9938002	13.182530
9938230	13.182582
9938840	13.182641
9939336	13.182678
9939551	13.182689
9939632	13.182689
9940301	13.182690
9941529	13.185596
9942364	13.186953
9942771	13.187052
9943085	13.187108
9945713	13.187509
9947125	13.187509
9947809	13.187509
9947880	13.187509
9948833	13.187526
9949505	13.202996
9949647	13.215619
9950370	13.261664
9950717	13.316159
9950788	13.316464
9950853	13.316670
9951538	13.317852
9954345	13.318133
9955606	13.318228
9955792	13.318228
9956373	13.318327
9957093	13.342838
9957842	13.342965
9957954	13.356567
9959124	13.363616
9959500	13.371713
9959596	13.377889
9959598	13.377890
9959972	13.384432
9960177	13.403502
9960478	13.428170
9960506	13.428689
9960819	13.432975
9961360	13.433242
9963245	13.434545
9964118	13.436777
9965349	13.436807
9970598	13.436901
9977433	13.436952
9978616	13.436960
9979465	13.438001
9980251	13.445426
9980743	13.468588
9980784	13.469201
9981929	13.565806
9982233	13.573555
9982291	13.573945
9982362	13.574428
9982984	13.585522
9983603	13.587822
9988070	13.633168
9989412	13.638222
9993441	13.700764
9997164	13.736381
9998642	13.740978
10002370	13.744560
10017296	13.747722
10018047	13.747855
10019234	13.747878
10022907	13.748111
10034368	13.748354
10035476	13.748436
10036063	13.748440
10038317	13.748502
10051868	13.748506
10053512	13.748508
10063960	13.750275
10065933	13.752192
10066530	13.756197
10069244	13.756198
10070419	13.758520
10076625	13.779287
10078146	13.783463
10079881	13.811602
10085259	14.013534
10085602	14.013569
10086902	14.015950
10088199	14.016522
10089356	14.016704
10090236	14.016758
10094039	14.035908
10095408	14.035916
10097910	14.037349
10098320	14.037450
10100069	14.037644
10100436	14.037905
10102097	14.061673
10102552	14.061997
10105824	14.062404
10111156	14.076502
10119059	14.084729
10120795	14.093534
10127576	14.093534
10128378	14.093534
10130337	14.093534
10132555	14.093534
10134847	14.093534
10136545	14.093540
10136566	14.093540
10137361	14.093581
10138225	14.093681
10141144	14.094608
10142429	14.101493
10144298	14.155163
10144942	14.182377
10145436	14.182392
10152929	14.182400
10153671	14.182400
10153838	14.192788
10157362	14.192790
10162979	14.193397
10164210	14.199851
10168588	14.200324
10174965	14.200625
10179063	14.204132
10179754	14.204156
10180041	14.204187
10182465	14.206159
10182991	14.207693
10183772	14.207693
10188969	14.207694
10189096	14.207696
10196066	14.211355
10198884	14.218694
10202876	14.220299
10208741	14.225388
10208991	14.225394
10211280	14.238831
10211943	14.259051
10212046	14.279846
10212259	14.292021
10212809	14.344663
10214520	14.374859
10215485	14.374917
10216767	14.394278
10218321	14.404583
10219080	14.409656
10219445	14.410290
10228498	14.411300
10233740	14.419446
10234303	14.419472
10234708	14.421242
10235148	14.421242
10246591	14.421993
10247377	14.437003
10253929	14.437433
10256385	14.437560
10264628	14.437684
10278975	14.438446
10289587	14.439033
10316393	14.439760
10334344	14.442512
10337289	14.442550
10337953	14.442565
10341152	14.442635
10347121	14.442949
10367555	14.447116
10370037	14.453867
10370943	14.485932
10371272	14.486827
10374692	14.487012
10381795	14.487165
10392077	14.490932
10392244	14.490946
10398354	14.490949
10404235	14.491355
10413635	14.504914
10420036	14.505356
10424064	14.505603
10439650	14.510073
10451763	14.510760
10465630	14.511124
10467479	14.511133
10490835	14.516718
10491167	14.529970
10500783	14.532764
10532334	14.571597
10534418	14.571717
10552302	14.574742
10557015	14.574883
10574587	14.574993
10589741	14.575088
10616498	14.585188
10627414	14.585299
10645366	14.585805
10659908	14.585805
10664740	14.585805
10669287	14.585805
10689851	14.596994
10708044	14.596996
10711134	14.597001
10718029	14.607682
10719704	14.635755
10725713	14.642103
10727274	14.666443
10727307	14.666533
10728287	14.705517
10742216	14.709872
10749428	14.709872
10756013	14.709872
10766627	14.709872
10773223	14.709872
10808235	14.709872
10824168	14.709936
10842246	14.710168
10848322	14.710347
10849056	14.732171
10854637	14.732335
10861795	14.732914
10916259	14.746122
10929032	14.746942
10940136	14.770762
10941224	14.770832
11056949	14.771077
11069442	14.771148
11094709	14.771256
11116267	14.775078
11135698	14.803750
11135916	14.803751
11144767	14.805348
11152943	14.814887
11156183	14.818481
11167057	14.820420
11168699	14.820465
11191222	14.826432
11191475	14.826432
11192745	14.828087
11193861	14.845128
11223715	14.846714
11239971	14.846928
11261191	14.847051
11264568	14.847051
11265705	14.847154
11272867	14.852462
11277443	14.877697
11277851	14.877999
11285702	14.878284
11294907	14.878290
11296514	14.879299
11306488	14.879299
11317745	14.879359
11318816	14.879402
11321091	14.880574
11323807	14.880864
11328596	14.882439
11346276	14.882983
11397098	14.889875
11415688	14.899511
11415973	14.899511
11421038	14.899511
11425484	14.899575
11441379	14.904719
11445261	14.904719
11447325	14.904721
11458092	14.906205
11464514	14.906207
11481592	14.906215
11525997	14.909496
11545126	14.909631
11554871	14.912852
11565630	14.913707
11587531	14.913708
11587672	14.913708
11590087	14.913708
11591334	14.913709
11592650	14.923596
11597966	14.923600
11608867	14.936200
11614706	14.937656
11615936	14.937688
11621388	14.937688
11640600	14.937690
11641501	14.937692
11662959	14.937712
11671173	14.937974
11676488	14.937975
11681139	14.937978
11683215	14.937983
11685615	14.938056
11686548	14.938412
11687552	14.939796
11687569	14.940226
11688777	15.017009
11688781	15.017071
11688808	15.070151
11689550	15.090519
11689654	15.091534
11689912	15.091535
11690511	15.091535
11695136	15.091535
11697892	15.091535
11699179	15.091692
11703324	15.093848
11704408	15.093914
11714574	15.096878
11715270	15.096911
11717824	15.111697
11720839	15.111839
11723652	15.111959
11725686	15.112306
11729767	15.114757
11730522	15.129945
11733224	15.131568
11733259	15.131579
11742132	15.131582
11761419	15.134757
11766227	15.134766
11768720	15.134802
11776601	15.137072
11782237	15.137072
11783465	15.137072
11784470	15.137072
11793130	15.137228
11799245	15.137620
11800400	15.138320
11803068	15.146229
11805379	15.204184
11806188	15.205612
11820189	15.206336
11821333	15.206469
11823034	15.206473
11828036	15.206512
11846380	15.210794
11870985	15.215803
11875679	15.216589
11883525	15.219361
11895128	15.237162
11895398	15.237196
11898336	15.237309
11911819	15.246366
11912346	15.248026
11920889	15.252891
11930884	15.253673
11943110	15.253673
11944935	15.253673
11950347	15.253686
11952336	15.253719
11952700	15.253732
11953740	15.253882
11954947	15.278912
11967559	15.280726
11974320	15.280842
11988959	15.280858
11998755	15.280873
12023993	15.281189
12036453	15.281189
12037348	15.281189
12052762	15.281189
12052982	15.281189
12065610	15.281566
12067433	15.282920
12069343	15.286870
12070157	15.286875
12078275	15.287217
12085604	15.288049
12095182	15.288277
12095473	15.288320
12095619	15.289100
12096287	15.437756
12096805	15.470791
12097251	15.507270
12097285	15.507577
12097481	15.507587
12100550	15.507601
12103134	15.507608
12106315	15.507608
12112181	15.507608
12115837	15.507609
12125427	15.507611
12130280	15.510709
12135444	15.522425
12140367	15.523393
12159524	15.531705
12168895	15.531705
12180834	15.531705
12182745	15.531821
12185488	15.532586
12188320	15.532741
12192476	15.536481
12198586	15.536526
12202264	15.536536
12203817	15.541234
12204877	15.541237
12205264	15.545907
12209510	15.545919
12214820	15.545927
12224596	15.545987
12224888	15.545987
12228494	15.546014
12239174	15.546015
12241444	15.546015
12245497	15.546015
12246146	15.546015
12250284	15.546016
12253978	15.546016
12259327	15.546414
12259673	15.546508
12261147	15.547879
12262215	15.580582
12262628	15.588358
12263043	15.684548
12264107	15.715135
12267193	15.715561
12269383	15.715580
12271535	15.715588
12271818	15.715588
12277591	15.715589
12278115	15.715593
12284979	15.715593
12287489	15.718774
12291095	15.718774
12297448	15.718775
12299392	15.722334
12299890	15.754814
12300163	15.755505
12300973	15.769325
12301960	15.772773
12309660	15.772773
12312397	15.772774
12314614	15.772776
12315653	15.772776
12320926	15.772850
12323004	15.772952
12332698	15.773826
12333800	15.774096
12336845	15.791446
12340855	15.802724
12342680	15.803528
12344051	15.803558
12347430	15.805072
12348496	15.812164
12349315	15.812730
12349470	15.813821
12349706	15.813902
12350942	15.824089
12350986	15.829728
12353126	15.833551
12353613	15.833749
12358756	15.833779
12359733	15.833781
12359844	15.833781
12367044	15.833781
12370061	15.838088
12376571	15.839391
12377203	15.839391
12384047	15.839538
12385386	15.840548
12386846	15.874429
12387016	15.908122
12387561	15.923210
12388652	15.924668
12389200	15.924927
12390939	15.924927
12391130	15.924927
12395242	15.924935
12409622	15.925212
12409816	15.925253
12411718	15.961354
12412205	15.963720
12413119	15.963973
12413563	15.982464
12414803	15.982464
12415042	15.985342
12415900	15.987328
12416650	16.079899
12416899	16.101348
12417202	16.101360
12417886	16.101491
12419018	16.102820
12419667	16.132713
12419777	16.148237
12420146	16.169748
12420900	16.172019
12421537	16.176195
12421885	16.176465
12422688	16.176689
12423857	16.176973
12425310	16.182137
12425940	16.182229
12427552	16.182290
12430655	16.182828
12431499	16.182829
12433187	16.183267
12438196	16.183267
12438454	16.183267
12439076	16.183267
12439282	16.183271
12440603	16.186550
12445052	16.186860
12456562	16.202604
12459153	16.213867
12466985	16.235629
12471471	16.235629
12476821	16.235629
12477177	16.235629
12477787	16.235629
12478437	16.235629
12480595	16.235629
12480833	16.235629
12480895	16.235629
12481162	16.235629
12482930	16.235629
12484576	16.235629
12486630	16.235629
12490625	16.235629
12492278	16.235629
12493990	16.235629
12495482	16.401465
12496500	16.401501
12500615	16.401508
12501039	16.401508
12505274	16.401508
12506238	16.401508
12506893	16.401508
12512622	16.401508
12514021	16.401509
12520192	16.401509
12524375	16.401526
12524681	16.401531
12524944	16.427067
12525123	16.502545
12526162	16.537218
12526572	16.537245
12527133	16.537245
12527246	16.537245
12529140	16.537245
12529371	16.537245
12529395	16.537254
12530285	16.544289
12532882	16.545243
12544673	16.545243
12545768	16.545243
12549060	16.545243
12551892	16.546567
12560855	16.567667
12561667	16.568687
12565064	16.569380
12573295	16.569788
12574424	16.572030
12577749	16.572030
12580070	16.572313
12588312	16.573678
12592368	16.578131
12593055	16.593216
12600161	16.600071
12605475	16.600933
12606317	16.606587
12607691	16.614001
12608906	16.614323
12609044	16.614368
12609314	16.614370
12609917	16.624723
12609930	16.625811
12610337	16.627333
12628066	16.627886
12629013	16.627927
12629133	16.627963
12632384	16.629226
12633665	16.648666
12640750	16.653971
12643707	16.654327
12647852	16.654671
12648230	16.657828
12648677	16.657962
12649267	16.658209
12653043	16.663371
12655426	16.697381
12660086	16.703752
12661339	16.703777
12663041	16.703777
12663144	16.703777
12670270	16.703777
12670925	16.703777
12671809	16.703777
12672165	16.703777
12672322	16.703777
12673213	16.703777
12673502	16.705493
12675004	16.720284
12676506	16.720285
12677114	16.720286
12678030	16.720288
12678606	16.720298
12678787	16.747189
12679195	16.847591
12679297	16.854363
12679362	16.855477
12680380	17.493882
12682440	17.510520
12682714	17.510520
12683149	17.510520
12684599	17.510520
12685217	17.514077
12686338	17.514077
12688518	17.514077
12689202	17.514077
12689571	17.514077
12691219	17.514089
12691914	17.514090
12692973	17.514092
12697326	17.514166
12698936	17.514183
12699720	17.514441
12699865	17.514477
12700097	17.514643
12700917	17.515048
12701058	17.518974
12701235	17.563031
12701630	17.568394
12701775	17.571736
12704002	17.594471
12713460	17.602543
12714893	17.602576
12715261	17.602600
12718838	17.645387
12718970	17.646017
12719027	17.647862
12719582	17.674168
12720015	17.688664
12720245	17.688713
12721175	17.689046
12724820	17.691288
12725090	17.692480
12725940	17.692680
12729953	17.692928
12733573	17.692988
12734563	17.693122
12735979	17.693122
12736270	17.693122
12737735	17.693122
12739533	17.693125
12740450	17.694463
12741951	17.696066
12742485	17.709163
12743060	17.758513
12743979	17.835660
12744546	17.850722
12744848	17.850749
12745746	17.851008
12750722	17.851288
12750855	17.858954
12752090	17.865763
12752637	17.866276
12753139	17.866375
12757647	17.866375
12772902	17.874915
12773285	17.874926
12774105	17.875012
12777702	17.875013
12779171	17.876166
12781027	17.890265
12783758	17.892407
12790419	17.892407
12792962	17.892632
12800207	17.894091
12802478	17.895367
12803775	17.895949
12804431	17.895949
12806639	17.895949
12807077	17.895954
12808017	17.895971
12808061	17.896232
12809142	18.066372
12809516	18.088703
12809970	18.198530
12811383	18.226011
12812290	18.235299
12812322	18.235300
12812664	18.235304
12812706	18.235304
12814091	18.235308
12814134	18.235308
12815149	18.235309
12815387	18.235310
12819370	18.236315
12820815	18.239010
12829544	18.239412
12830102	18.242970
12830814	18.271508
12830881	18.274672
12840528	18.280782
12844324	18.287134
12846450	18.287139
12847065	18.287484
12847658	18.299406
12847738	18.317168
12847931	18.359348
12848088	18.386313
12848344	18.409937
12848469	18.482293
12849788	18.489428
12852087	18.492093
12857252	18.492813
12862435	18.492813
12866268	18.492813
12867459	18.492813
12869297	18.492813
12871850	18.492813
12874055	18.493714
12876372	18.494276
12884766	18.494440
12885361	18.499309
12885540	18.500602
12886543	18.555295
12887911	18.568099
12891447	18.568951
12892203	18.569874
12892402	18.569895
12892500	18.581159
12894327	18.590555
12898724	18.593376
12899668	18.598168
12903932	18.600121
12906707	18.600292
12907818	18.601626
12907926	18.602380
12909067	18.643295
12909640	18.647292
12909828	18.650073
12912184	18.679709
12913853	18.681018
12914215	18.681044
12916939	18.681050
12919394	18.681050
12919685	18.681050
12921287	18.682204
12926794	18.688633
12934461	18.690589
12935927	18.696559
12939174	18.700671
12940782	18.701023
12942854	18.701215
12943203	18.701245
12943429	18.701333
12949475	18.719335
12949771	18.719450
12950528	18.720346
12951105	18.723797
12952923	18.771663
12953405	18.774546
12958084	18.775833
12965184	18.776508
12968271	18.779368
12969546	18.779816
12971309	18.780010
12973888	18.780244
12975167	18.780697
12976131	18.795949
12980135	18.797366
12984486	18.797366
12985728	18.797366
12998408	18.797367
13000258	18.797368
13004759	18.803462
13005605	18.803466
13005705	18.803475
13005960	18.826184
13006104	18.939341
13008392	19.050841
13008742	19.050888
13010511	19.051002
13013244	19.053568
13015119	19.054157
13015959	19.087266
13017022	19.087735
13026536	19.089149
13035144	19.106891
13044309	19.114541
13047474	19.115308
13051332	19.115791
13053151	19.121404
13067277	19.121614
13072523	19.121624
13076410	19.122612
13078683	19.125392
13078816	19.125584
13102011	19.137331
13102178	19.137340
13112365	19.137582
13116725	19.137622
13121872	19.138102
13128381	19.148029
13129817	19.148163
13149756	19.148941
13151436	19.148952
13155146	19.151265
13160946	19.157572
13178628	19.159791
13179005	19.160073
13193185	19.160085
13193771	19.160232
13198999	19.164580
13199706	19.167304
13200724	19.167321
13201448	19.167321
13202003	19.167373
13202192	19.175539
13202479	19.175566
13203616	19.175579
13204138	19.175694
13204170	19.175772
13204739	19.178557
13204909	19.178935
13205111	19.195784
13205650	19.420055
13206177	19.455512
13207299	19.456138
13209231	19.456295
13211760	19.456341
13212927	19.456355
13222207	19.456366
13222365	19.473518
13223318	19.490669
13224978	19.496407
13234000	19.499880
13236051	19.500275
13237340	19.500476
13238866	19.500585
13240341	19.500751
13243007	19.501981
13244110	19.516979
13244277	19.517056
13245053	19.532151
13245986	19.532338
13247963	19.535655
13252206	19.562563
13263640	19.570801
13266561	19.588752
13271280	19.621583
13275692	19.624349
13280074	19.624349
13282253	19.624543
13290038	19.627007
13295205	19.627092
13314743	19.627264
13318940	19.627264
13318996	19.627264
13320682	19.627266
13322036	19.627282
13330563	19.627585
13353427	19.628847
13361578	19.631706
13370625	19.636470
13372193	19.645293
13380482	19.646970
13390329	19.657772
13394726	19.658809
13401248	19.660301
13402794	19.661172
13408189	19.669102
13408469	19.669200
13410213	19.672386
13410737	19.672411
13415380	19.673361
13418228	19.674633
13420650	19.685302
13420748	19.685412
13424550	19.688406
13427161	19.688677
13428226	19.689031
13430685	19.689031
13434184	19.692835
13435708	19.692835
13437243	19.692835
13437735	19.692835
13437923	19.692835
13439270	19.692837
13440218	19.692840
13440872	19.692842
13443611	19.692858
13444706	19.692894
13444972	19.692911
13445766	19.693024
13446125	19.693465
13446336	19.694064
13446746	19.833460
13447324	19.960249
13447357	19.960663
13447522	19.960837
13452821	19.961132
13454157	19.961158
13454286	19.961226
13454507	19.961253
13455242	19.962354
13456025	19.979410
13456277	19.980546
13457261	20.004175
13457268	20.004193
13457598	20.032160
13457828	20.032198
13462815	20.033147
13467721	20.033539
13470467	20.033596
13471938	20.033596
13474247	20.033597
13476327	20.033610
13478813	20.033630
13479878	20.039013
13480159	20.044015
13482493	20.044029
13484604	20.048582
13484886	20.066020
13484894	20.066101
13485402	20.090296
13485880	20.183437
13486268	20.202124
13488259	20.202225
13488654	20.202259
13489748	20.202293
13491034	20.283484
13491826	20.292652
13492087	20.294270
13492597	20.295010
13494123	20.295988
13497525	20.298498
13501074	20.298864
13501094	20.298865
13503058	20.298919
13503433	20.298932
13505065	20.299014
13505562	20.299040
13505582	20.299060
13506336	20.364350
13506337	20.364379
13509749	20.364452
13510351	20.364452
13515747	20.364452
13516361	20.364452
13516468	20.364452
13516585	20.364453
13516607	20.364453
13516884	20.364471
13517211	20.367921
13517871	20.517192
13517929	20.520841
13518424	20.580054
13518626	20.584122
13519470	20.585204
13520026	20.585207
13520364	20.585208
13521058	20.585209
13521185	20.585209
13521947	20.585209
13524043	20.585209
13524765	20.585209
13525513	20.585209
13532914	20.585209
13535546	20.586200
13536335	20.586976
13539607	20.593249
13540079	20.593249
13540199	20.593249
13540234	20.593254
13542664	20.593792
